invoice_no;invoice_date;customer_id;gender;age;category;quantity;selling_price_per_unit;cost_price_per_unit;payment_method;region;state;shopping_mall
I248392;11/07/2016 08:11;C163017;Male;67;Clothing;5;1500.4;1425.38;Debit Card;East;Pennsylvania;Istinye Park
I141563;11/07/2016 08:11;C224150;Male;66;Cosmetics;1;40.66;28.462;Debit Card;West;California;Istinye Park
I224881;11/07/2016 08:11;C484785;Female;39;Books;3;45.45;31.815;Credit Card;East;Pennsylvania;Mall of Istanbul
I216352;11/07/2016 08:12;C256056;Male;46;Clothing;3;900.24;675.18;Credit Card;Central;Texas;Istinye Park
I234879;11/07/2016 08:12;C932326;Male;24;Cosmetics;5;203.3;162.64;Cash;Central;Texas;Viaport Outlet
I812027;11/07/2016 08:12;C182720;Male;58;Technology;3;3150;2677.5;Credit Card;East;Pennsylvania;Istinye Park
I321527;11/07/2016 08:12;C281345;Female;67;Clothing;5;1500.4;1425.38;Cash;Central;Iowa;Viaport Outlet
I954847;11/07/2016 08:13;C247097;Female;30;Cosmetics;2;81.32;56.924;Credit Card;East;New York;Kanyon
I116582;11/07/2016 08:13;C196956;Female;30;Technology;4;4200;3780;Cash;East;New York;Viaport Outlet
I327090;11/07/2016 08:13;C660205;Male;58;Shoes;4;2400.68;2280.646;Credit Card;East;New York;Mall of Istanbul
I291736;11/07/2016 08:13;C700992;Female;51;Clothing;4;1200.32;1140.304;Credit Card;Central;Illinois;Kanyon
I140446;11/07/2016 08:14;C246740;Female;66;Cosmetics;5;203.3;162.64;Credit Card;West;Idaho;Zorlu Center
I163430;11/07/2016 08:14;C884679;Female;22;Clothing;3;900.24;675.18;Credit Card;East;Massachusetts;Metropol AVM
I197591;11/07/2016 08:14;C102286;Male;68;Clothing;5;1500.4;1425.38;Debit Card;East;Massachusetts;Istinye Park
I212378;11/07/2016 08:14;C321069;Female;48;Cosmetics;1;40.66;28.462;Debit Card;East;Massachusetts;Metropol AVM
I313810;11/07/2016 08:14;C335675;Male;56;Clothing;3;900.24;675.18;Credit Card;West;Washington;Metropol AVM
I723183;11/07/2016 08:15;C242739;Male;59;Clothing;1;300.08;225.06;Credit Card;West;Washington;Mall of Istanbul
I120706;11/07/2016 08:15;C190872;Male;29;Clothing;1;300.08;225.06;Debit Card;West;California;Viaport Outlet
I431703;11/07/2016 08:15;C135699;Female;58;Clothing;2;600.16;450.12;Credit Card;South;Virginia;Istinye Park
I290765;11/07/2016 08:15;C144451;Female;31;Shoes;5;3000.85;2700.765;Cash;South;Virginia;Metrocity
I778000;11/07/2016 08:16;C325565;Male;43;Clothing;3;900.24;675.18;Debit Card;South;Virginia;Kanyon
I844199;11/07/2016 08:16;C138918;Female;39;Shoes;1;600.17;450.1275;Credit Card;East;Pennsylvania;Istinye Park
I547595;11/07/2016 08:16;C335531;Female;43;Shoes;3;1800.51;1620.459;Debit Card;Central;Iowa;Kanyon
I117040;11/07/2016 08:16;C785444;Female;18;Clothing;2;600.16;450.12;Cash;West;California;Mall of Istanbul
I207786;11/07/2016 08:17;C715919;Male;64;Food & Beverage;1;5.23;3.661;Debit Card;West;California;Metropol AVM
I562511;11/07/2016 08:17;C126767;Male;37;Souvenir;5;58.65;43.9875;Credit Card;West;California;Mall of Istanbul
I858807;11/07/2016 08:17;C219563;Female;23;Cosmetics;5;203.3;162.64;Credit Card;West;California;Istinye Park
I327909;11/07/2016 08:17;C305430;Female;51;Clothing;1;300.08;225.06;Cash;East;Delaware;Metrocity
I496820;11/07/2016 08:17;C220210;Female;51;Clothing;3;900.24;675.18;Cash;West;California;Mall of Istanbul
I137920;11/07/2016 08:18;C223199;Female;18;Clothing;2;600.16;450.12;Credit Card;East;Delaware;Mall of Istanbul
I187333;11/07/2016 08:18;C104128;Male;21;Clothing;2;600.16;450.12;Credit Card;Central;Illinois;Istinye Park
I190363;11/07/2016 08:18;C163526;Female;66;Cosmetics;4;162.64;130.112;Cash;West;California;Kanyon
I306447;11/07/2016 08:18;C740490;Female;21;Clothing;3;900.24;675.18;Credit Card;West;California;Zorlu Center
I173627;11/07/2016 08:19;C278410;Female;37;Clothing;2;600.16;450.12;Credit Card;Central;Illinois;Metropol AVM
I928241;11/07/2016 08:19;C450604;Male;38;Food & Beverage;2;10.46;7.322;Credit Card;Central;Illinois;Metropol AVM
I106667;11/07/2016 08:19;C120590;Male;39;Clothing;3;900.24;675.18;Cash;East;Delaware;Zorlu Center
I182726;11/07/2016 08:19;C267260;Female;63;Toys;5;179.2;143.36;Debit Card;Central;Illinois;Metrocity
I693830;11/07/2016 08:20;C193872;Male;55;Clothing;5;1500.4;1425.38;Cash;Central;Illinois;Metropol AVM
I231123;11/07/2016 08:20;C105051;Female;47;Clothing;5;1500.4;1425.38;Cash;West;Washington;Kanyon
I446713;11/07/2016 08:20;C326883;Female;59;Souvenir;3;35.19;24.633;Credit Card;South;Virginia;Viaport Outlet
I288306;11/07/2016 08:20;C256120;Female;41;Clothing;4;1200.32;1140.304;Cash;South;Virginia;Metrocity
I317121;11/07/2016 08:21;C180779;Female;50;Clothing;4;1200.32;1140.304;Cash;South;Virginia;Metropol AVM
I518491;11/07/2016 08:21;C333169;Male;65;Shoes;4;2400.68;2280.646;Debit Card;South;Virginia;Viaport Outlet
I850223;11/07/2016 08:21;C799012;Male;47;Clothing;2;600.16;450.12;Credit Card;South;Virginia;Istinye Park
I651428;11/07/2016 08:21;C263646;Male;26;Food & Beverage;3;15.69;10.983;Debit Card;South;Virginia;Metropol AVM
I151933;11/07/2016 08:21;C156382;Female;58;Clothing;3;900.24;675.18;Debit Card;West;California;Metrocity
I778650;11/07/2016 08:22;C823870;Female;28;Clothing;4;1200.32;1140.304;Credit Card;South;Alabama;Mall of Istanbul
I122532;11/07/2016 08:22;C897427;Female;65;Technology;1;1050;945;Cash;West;Washington;Mall of Istanbul
I273384;11/07/2016 08:22;C954869;Male;56;Food & Beverage;2;10.46;7.322;Credit Card;West;Washington;Istinye Park
I774665;11/07/2016 08:22;C173620;Female;41;Cosmetics;4;162.64;130.112;Cash;West;Washington;Metrocity
I665383;11/07/2016 08:23;C207569;Male;37;Technology;2;2100;1890;Credit Card;West;California;Mall of Istanbul
I768327;11/07/2016 08:23;C334865;Female;49;Cosmetics;2;81.32;56.924;Debit Card;East;Delaware;Kanyon
I281828;11/07/2016 08:23;C984592;Male;34;Toys;2;71.68;50.176;Credit Card;East;Delaware;Viaport Outlet
I503846;11/07/2016 08:23;C106399;Female;30;Clothing;1;300.08;225.06;Debit Card;Central;Michigan;Kanyon
I143493;11/07/2016 08:24;C237019;Female;66;Shoes;5;3000.85;2700.765;Debit Card;West;California;Mall of Istanbul
I954471;11/07/2016 08:24;C208665;Female;38;Toys;1;35.84;25.088;Cash;South;Florida;Kanyon
I682841;11/07/2016 08:24;C160851;Female;58;Toys;4;143.36;114.688;Cash;South;Florida;Mall of Istanbul
I269353;11/07/2016 08:24;C384770;Female;64;Toys;2;71.68;50.176;Cash;South;Florida;Istinye Park
I296729;11/07/2016 08:24;C194323;Female;40;Food & Beverage;2;10.46;7.322;Credit Card;East;Pennsylvania;Istinye Park
I258685;11/07/2016 08:25;C257556;Female;61;Food & Beverage;2;10.46;7.322;Credit Card;South;Georgia;Kanyon
I169865;11/07/2016 08:25;C524337;Male;34;Cosmetics;1;40.66;28.462;Debit Card;Central;Texas;Metropol AVM
I152248;11/07/2016 08:25;C613405;Female;36;Cosmetics;1;40.66;28.462;Cash;Central;Texas;Metrocity
I135563;11/07/2016 08:25;C329660;Female;61;Food & Beverage;2;10.46;7.322;Credit Card;Central;Texas;Zorlu Center
I834663;11/07/2016 08:26;C154100;Male;41;Clothing;2;600.16;450.12;Cash;Central;Texas;Kanyon
I541072;11/07/2016 08:26;C137400;Female;31;Shoes;4;2400.68;2280.646;Debit Card;Central;Texas;Zorlu Center
I304640;11/07/2016 08:26;C752538;Female;64;Clothing;5;1500.4;1425.38;Debit Card;Central;Texas;Metropol AVM
I138929;11/07/2016 08:26;C160518;Female;63;Cosmetics;2;81.32;56.924;Credit Card;East;New York;Viaport Outlet
I138490;11/07/2016 08:27;C760865;Female;39;Food & Beverage;1;5.23;3.661;Credit Card;East;New York;Mall of Istanbul
I299934;11/07/2016 08:27;C982022;Male;39;Clothing;5;1500.4;1425.38;Cash;East;Massachusetts;Istinye Park
I500691;11/07/2016 08:27;C335083;Female;18;Clothing;4;1200.32;1140.304;Cash;East;Massachusetts;Metropol AVM
I271148;11/07/2016 08:27;C219463;Male;33;Toys;3;107.52;80.64;Cash;East;Massachusetts;Viaport Outlet
I214831;11/07/2016 08:28;C184018;Male;44;Shoes;4;2400.68;2280.646;Credit Card;South;Kentucky;Kanyon
I197387;11/07/2016 08:28;C404546;Male;52;Clothing;1;300.08;225.06;Cash;South;Virginia;Metrocity
I293726;11/07/2016 08:28;C226646;Male;41;Books;1;15.15;10.605;Cash;Central;Texas;Istinye Park
I233132;11/07/2016 08:28;C342967;Female;53;Souvenir;1;11.73;8.211;Debit Card;Central;Texas;Mall of Istanbul
I130965;11/07/2016 08:28;C110460;Female;25;Books;3;45.45;31.815;Cash;Central;Texas;Viaport Outlet
I230185;11/07/2016 08:29;C310325;Male;46;Clothing;1;300.08;225.06;Debit Card;Central;Texas;Mall of Istanbul
I123991;11/07/2016 08:29;C160677;Female;21;Food & Beverage;1;5.23;3.661;Cash;Central;Texas;Metropol AVM
I171239;11/07/2016 08:29;C217611;Female;27;Clothing;3;900.24;675.18;Debit Card;Central;Texas;Kanyon
I684629;11/07/2016 08:29;C193268;Female;38;Toys;3;107.52;80.64;Cash;Central;Texas;Mall of Istanbul
I215726;11/07/2016 08:30;C269397;Male;35;Shoes;3;1800.51;1620.459;Cash;Central;Texas;Mall of Istanbul
I932929;11/07/2016 08:30;C982477;Female;64;Shoes;3;1800.51;1620.459;Cash;Central;Illinois;Istinye Park
I234573;11/07/2016 08:30;C122109;Female;30;Food & Beverage;3;15.69;10.983;Cash;East;Ohio;Zorlu Center
I130125;11/07/2016 08:30;C203734;Female;55;Clothing;4;1200.32;1140.304;Cash;East;Ohio;Viaport Outlet
I170423;11/07/2016 08:31;C561486;Female;55;Shoes;2;1200.34;1080.306;Cash;East;Ohio;Metrocity
I321007;11/07/2016 08:31;C165879;Female;20;Clothing;4;1200.32;1140.304;Credit Card;East;Ohio;Kanyon
I100227;11/07/2016 08:31;C364271;Female;67;Toys;3;107.52;80.64;Cash;South;Kentucky;Metrocity
I387708;11/07/2016 08:31;C519176;Male;36;Toys;1;35.84;25.088;Credit Card;South;Kentucky;Metrocity
I192956;11/07/2016 08:31;C292149;Female;48;Cosmetics;3;121.98;91.485;Cash;West;California;Zorlu Center
I862317;11/07/2016 08:32;C243807;Female;61;Toys;2;71.68;50.176;Cash;South;Florida;Metropol AVM
I795524;11/07/2016 08:32;C176857;Male;45;Clothing;5;1500.4;1425.38;Debit Card;South;Florida;Mall of Istanbul
I213782;11/07/2016 08:32;C376219;Female;55;Clothing;4;1200.32;1140.304;Credit Card;West;California;Kanyon
I268116;11/07/2016 08:32;C109999;Female;57;Shoes;5;3000.85;2700.765;Credit Card;West;California;Kanyon
I338591;11/07/2016 08:33;C314782;Female;19;Clothing;5;1500.4;1425.38;Credit Card;West;California;Kanyon
I123102;11/07/2016 08:33;C286302;Female;22;Cosmetics;2;81.32;56.924;Credit Card;West;California;Mall of Istanbul
I236637;11/07/2016 08:33;C105163;Male;41;Clothing;1;300.08;225.06;Cash;West;California;Metrocity
I223002;11/07/2016 08:33;C109323;Female;44;Cosmetics;1;40.66;28.462;Cash;West;California;Metropol AVM
I391515;11/07/2016 08:34;C299410;Female;63;Cosmetics;4;162.64;130.112;Credit Card;West;California;Viaport Outlet
I222970;11/07/2016 08:34;C138931;Male;47;Technology;1;1050;945;Cash;South;North Carolina;Zorlu Center
I259054;11/07/2016 08:34;C108375;Female;55;Clothing;1;300.08;225.06;Credit Card;West;Washington;Istinye Park
I333361;11/07/2016 08:34;C267995;Male;51;Clothing;3;900.24;675.18;Cash;Central;Texas;Metropol AVM
I252713;11/07/2016 08:35;C302788;Female;21;Clothing;3;900.24;675.18;Cash;Central;Texas;Kanyon
I163446;11/07/2016 08:35;C120949;Female;60;Toys;4;143.36;114.688;Credit Card;Central;Iowa;Zorlu Center
I253711;11/07/2016 08:35;C327998;Male;44;Souvenir;4;46.92;35.19;Credit Card;West;Idaho;Istinye Park
I320321;11/07/2016 08:35;C913397;Male;18;Books;2;30.3;21.21;Credit Card;West;California;Metrocity
I194106;11/07/2016 08:35;C128699;Male;37;Clothing;1;300.08;225.06;Cash;West;California;Kanyon
I325607;11/07/2016 08:36;C157400;Male;59;Clothing;1;300.08;225.06;Debit Card;West;California;Mall of Istanbul
I219874;11/07/2016 08:36;C686437;Female;24;Shoes;3;1800.51;1620.459;Credit Card;Central;Iowa;Metrocity
I222343;11/07/2016 08:36;C308955;Female;65;Books;1;15.15;10.605;Cash;Central;Iowa;Kanyon
I882290;11/07/2016 08:36;C315219;Male;36;Technology;3;3150;2677.5;Cash;East;Pennsylvania;Zorlu Center
I247266;11/07/2016 08:37;C275851;Male;65;Books;1;15.15;10.605;Debit Card;West;Idaho;Istinye Park
I263635;11/07/2016 08:37;C927374;Female;64;Clothing;4;1200.32;1140.304;Cash;West;California;Metrocity
I161240;11/07/2016 08:37;C136149;Female;60;Clothing;3;900.24;675.18;Debit Card;West;California;Metropol AVM
I225897;11/07/2016 08:37;C211538;Female;66;Souvenir;1;11.73;8.211;Credit Card;East;Pennsylvania;Mall of Istanbul
I573265;11/07/2016 08:38;C750079;Female;59;Clothing;2;600.16;450.12;Cash;East;Pennsylvania;Kanyon
I163705;11/07/2016 08:38;C301413;Male;45;Cosmetics;4;162.64;130.112;Debit Card;East;Pennsylvania;Metrocity
I129947;11/07/2016 08:38;C307571;Female;56;Cosmetics;3;121.98;91.485;Credit Card;East;Pennsylvania;Mall of Istanbul
I137008;11/07/2016 08:38;C232371;Female;67;Cosmetics;5;203.3;162.64;Cash;East;Pennsylvania;Metrocity
I741436;11/07/2016 08:38;C833435;Female;19;Souvenir;4;46.92;35.19;Cash;East;Pennsylvania;Mall of Istanbul
I206462;11/07/2016 08:39;C749947;Female;39;Shoes;1;600.17;450.1275;Cash;East;Pennsylvania;Kanyon
I233076;11/07/2016 08:39;C216607;Male;47;Clothing;2;600.16;450.12;Debit Card;Central;Texas;Zorlu Center
I212682;11/07/2016 08:39;C330604;Female;37;Shoes;4;2400.68;2280.646;Cash;Central;Texas;Metropol AVM
I122212;11/07/2016 08:39;C177530;Male;27;Clothing;5;1500.4;1425.38;Credit Card;Central;Texas;Kanyon
I332775;11/07/2016 08:40;C443643;Female;44;Food & Beverage;3;15.69;10.983;Cash;Central;Texas;Kanyon
I166183;11/07/2016 08:40;C237269;Female;35;Food & Beverage;4;20.92;15.69;Cash;Central;Texas;Mall of Istanbul
I156681;11/07/2016 08:40;C879780;Female;52;Clothing;5;1500.4;1425.38;Cash;Central;Texas;Viaport Outlet
I157315;11/07/2016 08:40;C308294;Female;41;Clothing;1;300.08;225.06;Cash;Central;Texas;Istinye Park
I286712;11/07/2016 08:41;C245495;Female;55;Clothing;2;600.16;450.12;Cash;Central;Illinois;Metropol AVM
I153253;11/07/2016 08:41;C146648;Female;24;Toys;1;35.84;25.088;Cash;West;California;Istinye Park
I480803;11/07/2016 08:41;C526505;Female;51;Cosmetics;3;121.98;91.485;Credit Card;South;Florida;Metropol AVM
I154608;11/07/2016 08:41;C307417;Female;62;Food & Beverage;1;5.23;3.661;Credit Card;Central;Iowa;Viaport Outlet
I160893;11/07/2016 08:42;C135580;Female;33;Cosmetics;5;203.3;162.64;Credit Card;Central;Iowa;Istinye Park
I274522;11/07/2016 08:42;C139280;Female;61;Toys;4;143.36;114.688;Credit Card;Central;Michigan;Mall of Istanbul
I675931;11/07/2016 08:42;C281982;Female;41;Shoes;4;2400.68;2280.646;Debit Card;East;Delaware;Mall of Istanbul
I189912;11/07/2016 08:42;C739577;Female;18;Clothing;2;600.16;450.12;Cash;East;Delaware;Mall of Istanbul
I165655;11/07/2016 08:42;C585080;Male;44;Shoes;3;1800.51;1620.459;Credit Card;Central;Indiana;Mall of Istanbul
I292875;11/07/2016 08:43;C186851;Male;31;Food & Beverage;1;5.23;3.661;Debit Card;Central;Indiana;Istinye Park
I739389;11/07/2016 08:43;C997099;Female;63;Food & Beverage;2;10.46;7.322;Credit Card;Central;Indiana;Metrocity
I832901;11/07/2016 08:43;C706391;Female;43;Clothing;3;900.24;675.18;Cash;Central;Indiana;Kanyon
I206414;11/07/2016 08:43;C246707;Male;38;Food & Beverage;2;10.46;7.322;Cash;East;New York;Mall of Istanbul
I150122;11/07/2016 08:44;C111862;Female;41;Clothing;2;600.16;450.12;Cash;East;New York;Metrocity
I158118;11/07/2016 08:44;C445227;Female;22;Toys;3;107.52;80.64;Credit Card;East;New York;Zorlu Center
I124218;11/07/2016 08:44;C631188;Female;57;Clothing;1;300.08;225.06;Credit Card;East;New York;Metropol AVM
I314023;11/07/2016 08:44;C286275;Female;41;Shoes;3;1800.51;1620.459;Cash;East;New York;Mall of Istanbul
I566731;11/07/2016 08:45;C199803;Male;55;Technology;1;1050;945;Credit Card;East;New York;Kanyon
I397935;11/07/2016 08:45;C725133;Male;51;Clothing;4;1200.32;1140.304;Debit Card;East;New York;Metropol AVM
I108565;11/07/2016 08:45;C113112;Female;36;Toys;4;143.36;114.688;Credit Card;East;New York;Mall of Istanbul
I296428;11/07/2016 08:45;C293965;Female;18;Clothing;3;900.24;675.18;Debit Card;East;New York;Viaport Outlet
I801562;11/07/2016 08:45;C119176;Female;52;Clothing;1;300.08;225.06;Credit Card;West;California;Zorlu Center
I173754;11/07/2016 08:46;C142806;Female;27;Clothing;5;1500.4;1425.38;Credit Card;West;California;Metrocity
I715685;11/07/2016 08:46;C160638;Male;64;Cosmetics;3;121.98;91.485;Cash;West;California;Zorlu Center
I237495;11/07/2016 08:46;C337577;Female;56;Clothing;4;1200.32;1140.304;Credit Card;West;California;Istinye Park
I151026;11/07/2016 08:46;C492842;Female;51;Clothing;2;600.16;450.12;Credit Card;Central;Illinois;Istinye Park
I112138;11/07/2016 08:47;C224864;Female;32;Shoes;4;2400.68;2280.646;Cash;West;Arizona;Istinye Park
I191266;11/07/2016 08:47;C453802;Female;24;Cosmetics;3;121.98;91.485;Credit Card;West;Arizona;Kanyon
I214171;11/07/2016 08:47;C728630;Female;40;Toys;4;143.36;114.688;Cash;South;Virginia;Mall of Istanbul
I131000;11/07/2016 08:47;C228139;Male;33;Shoes;2;1200.34;1080.306;Credit Card;East;New York;Mall of Istanbul
I236138;11/07/2016 08:48;C359984;Female;31;Cosmetics;3;121.98;91.485;Debit Card;Central;Michigan;Istinye Park
I141576;11/07/2016 08:48;C231162;Male;33;Shoes;4;2400.68;2280.646;Cash;South;Tennessee;Metropol AVM
I188292;11/07/2016 08:48;C300835;Female;54;Cosmetics;3;121.98;91.485;Debit Card;South;Tennessee;Mall of Istanbul
I479861;11/07/2016 08:48;C184545;Male;57;Clothing;1;300.08;225.06;Cash;South;Tennessee;Viaport Outlet
I135573;11/07/2016 08:49;C622203;Female;67;Clothing;2;600.16;450.12;Debit Card;Central;Texas;Kanyon
I265753;11/07/2016 08:49;C473003;Male;22;Shoes;1;600.17;450.1275;Cash;Central;Texas;Mall of Istanbul
I161821;11/07/2016 08:49;C752273;Female;55;Food & Beverage;4;20.92;15.69;Cash;Central;Texas;Metrocity
I247598;11/07/2016 08:49;C280124;Female;38;Cosmetics;5;203.3;162.64;Cash;Central;Texas;Kanyon
I870257;11/07/2016 08:49;C221160;Female;25;Clothing;4;1200.32;1140.304;Credit Card;South;Alabama;Mall of Istanbul
I220646;11/07/2016 08:50;C288899;Female;39;Toys;4;143.36;114.688;Cash;South;Alabama;Viaport Outlet
I178688;11/07/2016 08:50;C146132;Male;30;Cosmetics;5;203.3;162.64;Cash;West;California;Istinye Park
I230615;11/07/2016 08:50;C261307;Male;21;Cosmetics;3;121.98;91.485;Debit Card;West;California;Mall of Istanbul
I642468;11/07/2016 08:50;C104245;Female;57;Toys;1;35.84;25.088;Credit Card;South;North Carolina;Kanyon
I392377;11/07/2016 08:51;C136345;Female;43;Clothing;3;900.24;675.18;Debit Card;Central;Illinois;Istinye Park
I511399;11/07/2016 08:51;C324499;Female;59;Cosmetics;5;203.3;162.64;Cash;South;Alabama;Kanyon
I310812;11/07/2016 08:51;C909077;Male;39;Clothing;2;600.16;450.12;Credit Card;Central;Iowa;Mall of Istanbul
I272607;11/07/2016 08:51;C141402;Female;46;Toys;3;107.52;80.64;Credit Card;Central;Iowa;Metrocity
I188458;11/07/2016 08:52;C183525;Male;69;Shoes;2;1200.34;1080.306;Cash;Central;Texas;Mall of Istanbul
I126996;11/07/2016 08:52;C456466;Female;65;Clothing;2;600.16;450.12;Cash;West;California;Metropol AVM
I214379;11/07/2016 08:52;C113656;Male;28;Clothing;1;300.08;225.06;Cash;West;California;Istinye Park
I271819;11/07/2016 08:52;C309592;Male;54;Clothing;2;600.16;450.12;Credit Card;West;California;Zorlu Center
I264003;11/07/2016 08:52;C309518;Female;33;Food & Beverage;5;26.15;19.6125;Cash;Central;Iowa;Kanyon
I322675;11/07/2016 08:53;C192970;Female;32;Cosmetics;4;162.64;130.112;Cash;Central;Iowa;Mall of Istanbul
I163640;11/07/2016 08:53;C180338;Male;25;Clothing;4;1200.32;1140.304;Cash;Central;Iowa;Zorlu Center
I171365;11/07/2016 08:53;C208376;Female;40;Food & Beverage;4;20.92;15.69;Credit Card;West;Oregon;Mall of Istanbul
I274997;11/07/2016 08:53;C865970;Male;23;Clothing;2;600.16;450.12;Cash;East;New York;Istinye Park
I551530;11/07/2016 08:54;C853573;Female;28;Shoes;2;1200.34;1080.306;Cash;West;California;Istinye Park
I606906;11/07/2016 08:54;C163049;Male;46;Food & Beverage;3;15.69;10.983;Credit Card;Central;Iowa;Metrocity
I159535;11/07/2016 08:54;C237554;Male;51;Toys;4;143.36;114.688;Credit Card;Central;Illinois;Metropol AVM
I394437;11/07/2016 08:54;C240287;Male;63;Food & Beverage;4;20.92;15.69;Credit Card;Central;Illinois;Metrocity
I151375;11/07/2016 08:55;C167075;Male;35;Food & Beverage;5;26.15;19.6125;Cash;Central;Illinois;Istinye Park
I943094;11/07/2016 08:55;C291439;Male;45;Toys;1;35.84;25.088;Debit Card;Central;Iowa;Mall of Istanbul
I143578;11/07/2016 08:55;C137833;Male;63;Cosmetics;3;121.98;91.485;Credit Card;West;Colorado;Kanyon
I177965;11/07/2016 08:55;C369437;Female;24;Cosmetics;2;81.32;56.924;Debit Card;West;Colorado;Kanyon
I152204;11/07/2016 08:56;C108038;Male;48;Souvenir;3;35.19;24.633;Cash;West;Colorado;Istinye Park
I150824;11/07/2016 08:56;C131071;Female;55;Shoes;3;1800.51;1620.459;Cash;South;North Carolina;Istinye Park
I761696;11/07/2016 08:56;C316065;Female;20;Food & Beverage;2;10.46;7.322;Cash;South;North Carolina;Mall of Istanbul
I228616;11/07/2016 08:56;C260811;Female;40;Clothing;4;1200.32;1140.304;Credit Card;South;North Carolina;Metropol AVM
